Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,148.25,148.25,143.875,145.4375,96.85504150390625,8164300
2000-01-04,143.53125,144.0625,139.640625,139.75,93.06743621826172,8089800
2000-01-05,139.9375,141.53125,137.25,140.0,93.23387145996094,12177900
2000-01-06,139.625,141.5,137.75,137.75,91.73548126220703,6227200
2000-01-07,140.3125,145.75,140.0625,145.75,97.06317138671875,8066500
2000-01-10,146.25,146.90625,145.03125,146.25,97.39615631103516,5741700
2000-01-11,145.8125,146.09375,143.5,144.5,96.23070526123047,7503700
2000-01-12,144.59375,144.59375,142.875,143.0625,95.27337646484375,6907700
2000-01-13,144.46875,145.75,143.28125,145.0,96.56366729736328,5158300
2000-01-14,146.53125,147.46875,145.96875,146.96875,97.87479400634766,7437300
2000-01-18,145.34375,146.625,145.1875,145.8125,97.10475158691406,6488500
2000-01-19,145.3125,147.0,145.0,147.0,97.89559936523438,6157900
2000-01-20,146.96875,146.96875,143.8125,144.75,96.39716339111328,5800100
2000-01-21,145.5,145.5,144.0625,144.4375,96.18909454345703,6244800
2000-01-24,145.65625,145.84375,139.40625,140.34375,93.46285247802734,7896900
2000-01-25,140.515625,141.9375,139.0,141.9375,94.52415466308594,9942500
2000-01-26,141.0,141.546875,140.09375,140.8125,93.77499389648438,5158100
2000-01-27,141.84375,142.21875,138.125,140.25,93.40034484863281,10922700
2000-01-28,139.4375,140.0625,135.53125,135.875,90.48681640625,11916200
2000-01-31,135.8125,139.671875,135.0,139.5625,92.94255065917969,10768700
2000-02-01,139.75,141.6875,138.53125,140.9375,93.85818481445312,8419900
2000-02-02,141.28125,142.25,140.375,141.0625,93.94140625,6205900
2000-02-03,140.875,143.25,140.0,143.1875,95.35665130615234,7997500
2000-02-04,143.1875,144.0,142.125,142.59375,94.96117401123047,4925400
2000-02-07,142.5625,142.78125,141.4375,142.375,94.81555938720703,5845800
2000-02-08,143.96875,144.5625,143.625,144.3125,96.10580444335938,4936400
2000-02-09,144.46875,144.46875,141.265625,141.28125,94.08716583251953,8511500
2000-02-10,141.625,142.5625,140.875,141.5625,94.27446746826172,6690600
2000-02-11,141.84375,141.9375,138.03125,138.6875,92.35986328125,9849800
2000-02-14,139.78125,139.78125,138.3125,139.5,92.90090942382812,8528800
2000-02-15,139.25,141.21875,137.796875,141.078125,93.95185852050781,11078300
2000-02-16,140.375,140.9375,138.796875,139.0,92.56792449951172,8845400
2000-02-17,140.4375,140.4375,138.21875,138.28125,92.08927154541016,7584200
2000-02-18,138.875,138.875,134.625,135.3125,90.11222839355469,9409200
2000-02-22,135.1875,136.34375,133.53125,134.96875,89.88325500488281,16415400
2000-02-23,135.625,137.46875,134.5,136.5625,90.94465637207031,12119000
2000-02-24,136.6875,137.03125,133.09375,133.8125,89.11329650878906,17375000
2000-02-25,135.1875,136.71875,133.125,133.328125,88.79073333740234,10559900
2000-02-28,133.375,136.6875,132.71875,136.125,90.65332794189453,13397800
2000-02-29,136.0625,137.4375,135.75,137.4375,91.52738952636719,8242500
2000-03-01,137.625,139.0,137.21875,138.4375,92.193359375,6868000
2000-03-02,138.6875,139.125,137.34375,138.53125,92.2557601928711,7600200
2000-03-03,140.4375,141.71875,139.71875,141.125,93.98311614990234,12770300
2000-03-06,140.8125,141.34375,138.75,139.75,93.06743621826172,11967100
2000-03-07,140.0,140.15625,135.21875,137.046875,91.26720428466797,20062000
2000-03-08,136.46875,137.84375,135.03125,136.875,91.15274810791016,11808500
2000-03-09,137.25,140.875,136.125,140.875,93.81661224365234,5500900
2000-03-10,140.1875,142.0,139.53125,140.125,93.31715393066406,7924600
2000-03-13,136.6875,140.46875,135.6875,138.59375,92.29740142822266,10540500
2000-03-14,139.28125,140.09375,136.15625,136.625,90.9863052368164,8263900
2000-03-15,136.875,140.4375,136.0625,139.8125,93.10901641845703,10300800
2000-03-16,141.625,146.84375,140.875,146.34375,97.45856475830078,25601400
2000-03-17,145.8125,148.0,145.4375,146.9375,98.10266876220703,10272900
2000-03-20,146.875,147.34375,144.78125,146.1875,97.60192108154297,12502300
2000-03-21,145.53125,149.75,144.5,149.1875,99.6048812866211,13612600
2000-03-22,149.5625,150.84375,148.6875,150.09375,100.20992279052734,8260000
2000-03-23,149.15625,153.46875,149.15625,152.65625,101.92083740234375,11654500
2000-03-24,152.875,155.75,151.71875,153.5625,102.52587890625,11462900
2000-03-27,153.375,153.78125,151.8125,151.9375,101.44094848632812,8798600
2000-03-28,151.25,152.984375,150.59375,151.0625,100.85678100585938,6334400
2000-03-29,151.5625,152.484375,149.65625,151.21875,100.96105194091797,6747500
2000-03-30,150.15625,151.921875,147.125,148.6875,99.27104949951172,9491900
2000-03-31,149.625,152.3125,148.4375,150.375,100.39772033691406,9249100
2000-04-03,150.125,151.25,148.6875,151.25,100.9819107055664,8508200
2000-04-04,151.75,153.0,141.390625,150.125,100.23080444335938,19585500
2000-04-05,147.875,150.8125,147.625,149.1875,99.6048812866211,8387200
2000-04-06,150.25,151.6875,149.0,150.484375,100.47076416015625,6378500
2000-04-07,151.5625,152.125,150.5,151.4375,101.10706329345703,6023600
2000-04-10,151.75,153.109375,150.3125,150.84375,100.710693359375,9624200
2000-04-11,150.0,151.625,148.375,150.40625,100.41858673095703,9006400
2000-04-12,150.375,151.15625,146.15625,146.28125,97.66455841064453,10779200
2000-04-13,147.46875,148.15625,143.78125,144.25,96.30836486816406,12225800
2000-04-14,142.625,142.8125,133.5,136.0,90.80023193359375,29604000
2000-04-17,135.1875,140.75,134.6875,140.75,93.9715576171875,23918200
2000-04-18,140.5625,144.46875,139.78125,144.46875,96.45439147949219,11069200
2000-04-19,144.5,145.125,142.53125,143.125,95.5572280883789,6553700
2000-04-20,143.5625,143.9375,142.375,143.8125,96.01626586914062,8537600
2000-04-24,141.5,143.3125,140.5,142.25,94.97307586669922,12893100
2000-04-25,144.625,148.15625,144.4375,148.15625,98.91636657714844,14102000
2000-04-26,147.96875,148.75,146.0,146.484375,97.8001708984375,7711100
2000-04-27,143.0,147.34375,143.0,146.0,97.47673797607422,15595300
2000-04-28,147.0,147.859375,145.0625,145.09375,96.87171173095703,8743400
2000-05-01,146.5625,148.484375,145.84375,147.0625,98.1861343383789,7328300
2000-05-02,145.5,147.125,144.125,144.125,96.22490692138672,9411900
2000-05-03,144.0,144.0,139.78125,140.75,93.9715576171875,12630700
2000-05-04,142.0,142.359375,140.75,141.8125,94.68094635009766,5963600
2000-05-05,141.0625,144.0,140.9375,143.53125,95.8284683227539,7862400
2000-05-08,142.75,143.375,141.84375,142.453125,95.10867309570312,5064100
2000-05-09,143.0625,143.40625,140.265625,141.3125,94.34712982177734,5620300
2000-05-10,140.5,140.96875,137.75,138.125,92.21902465820312,10293900
2000-05-11,140.125,141.5,139.125,141.28125,94.32630157470703,7091100
2000-05-12,141.8125,143.46875,141.625,142.8125,95.34862518310547,5960800
2000-05-15,142.75,145.609375,142.0,145.28125,96.9968490600586,4441300
2000-05-16,146.5625,147.71875,145.3125,146.6875,97.93574523925781,8192200
2000-05-17,145.6875,146.1875,144.46875,145.15625,96.91341400146484,5907200
2000-05-18,145.625,146.3125,143.375,143.375,95.72419738769531,4325600
2000-05-19,142.5625,143.234375,140.40625,141.125,94.22199249267578,6518400
2000-05-22,141.25,141.46875,137.0,140.0625,93.5125503540039,10839400
2000-05-23,140.4375,140.8125,137.5625,138.0,92.13556671142578,7979200
2000-05-24,138.0,140.6875,136.5,140.25,93.63772583007812,11081500
2000-05-25,140.6875,141.8125,137.71875,137.84375,92.03125,8278900
2000-05-26,138.8125,139.6875,137.328125,138.0,92.13556671142578,4814000
2000-05-30,140.0,142.9375,139.46875,142.5,95.13997650146484,5362700
2000-05-31,142.5625,144.0,142.09375,142.8125,95.34862518310547,6056500
2000-06-01,143.6875,145.4375,143.0,145.3125,97.01775360107422,8961600
2000-06-02,148.9375,149.09375,147.484375,147.84375,98.70773315429688,8962200
2000-06-05,147.46875,148.21875,146.875,147.125,98.22785949707031,6998100
2000-06-06,146.625,147.78125,145.90625,146.46875,97.78968048095703,4858900
2000-06-07,146.625,148.0,146.0,147.484375,98.46774291992188,4919500
2000-06-08,147.5,147.75,146.0625,146.90625,98.08179473876953,5723100
2000-06-09,147.5,147.96875,145.625,146.59375,97.87319946289062,3085300
2000-06-12,146.96875,146.96875,144.875,144.875,96.72566223144531,3678900
2000-06-13,144.8125,147.75,144.625,147.59375,98.54080963134766,6558700
2000-06-14,148.25,148.875,147.1875,147.84375,98.70773315429688,6420500
2000-06-15,148.125,148.75,146.84375,148.15625,98.91636657714844,5881200
2000-06-16,148.3125,148.3125,145.875,146.59375,98.10363006591797,5567900
2000-06-19,146.46875,149.15625,146.25,148.46875,99.3583755493164,5106900
2000-06-20,148.1875,148.875,147.0,147.9375,99.00286865234375,6480000
2000-06-21,146.9375,148.4375,146.890625,147.875,98.9610366821289,3115000
2000-06-22,147.5625,147.6875,145.0,145.625,97.45530700683594,7490500
2000-06-23,145.8125,146.125,143.875,144.375,96.61875915527344,4863300
2000-06-26,145.375,146.25,144.875,146.234375,97.86311340332031,5201300
2000-06-27,145.984375,146.71875,145.015625,145.15625,97.14158630371094,4159500
2000-06-28,145.625,146.984375,145.3125,145.5625,97.41346740722656,5347700
2000-06-29,144.75,145.75,143.515625,144.1875,96.49329376220703,6345700
2000-06-30,143.9375,145.59375,143.890625,145.28125,97.2252197265625,7420200
2000-07-03,145.4375,147.4375,145.1875,147.28125,98.5636978149414,1436600
2000-07-05,146.375,146.65625,144.375,144.625,96.78607177734375,2748200
2000-07-06,144.9375,146.46875,144.21875,145.75,97.53895568847656,5963200
2000-07-07,146.6875,148.78125,146.25,148.09375,99.10742950439453,3034800
2000-07-10,147.875,148.90625,147.53125,147.84375,98.94013977050781,2816100
2000-07-11,147.46875,149.125,147.15625,148.15625,99.1492691040039,5431600
2000-07-12,149.28125,150.125,148.6875,149.125,99.79756927490234,5883000
2000-07-13,149.984375,150.375,149.1875,149.78125,100.23673248291016,5356000
2000-07-14,150.4375,151.25,149.671875,151.25,101.21965789794922,5341900
2000-07-17,150.984375,151.984375,150.6875,151.0,101.05232238769531,4208300
2000-07-18,150.625,150.625,149.34375,149.765625,100.22628784179688,4262100
2000-07-19,149.46875,149.90625,148.25,148.5625,99.42108917236328,8506800
2000-07-20,149.0,150.625,148.8125,150.625,100.80143737792969,4538900
2000-07-21,149.75,149.75,147.6875,147.6875,98.83562469482422,5656900
2000-07-24,148.125,148.859375,146.5625,146.84375,98.2708969116211,5628500
2000-07-25,147.75,147.84375,146.78125,147.3125,98.58463287353516,4757100
2000-07-26,146.96875,147.15625,145.640625,145.875,97.62256622314453,12062500
2000-07-27,145.9375,146.625,144.6875,145.375,97.2879867553711,7652600
2000-07-28,145.71875,145.90625,141.515625,142.09375,95.09210968017578,6229500
2000-07-31,142.9375,144.125,142.0625,143.0,95.6985855102539,5265500
2000-08-01,143.625,144.71875,143.125,143.875,96.28413391113281,3946600
2000-08-02,143.875,145.40625,143.625,144.59375,96.76514434814453,7439800
2000-08-03,142.875,145.8125,142.625,145.59375,97.43435668945312,4607100
2000-08-04,146.3125,146.71875,145.40625,146.375,97.95723724365234,3686600
2000-08-07,146.71875,148.4375,146.375,148.125,99.12834167480469,4159800
2000-08-08,147.5,148.8125,147.5,148.6875,99.50477600097656,3658700
2000-08-09,149.140625,149.21875,147.375,147.4375,98.6682357788086,5383800
2000-08-10,147.53125,147.859375,146.28125,146.71875,98.18726348876953,4193400
2000-08-11,146.625,148.0,145.5625,147.40625,98.64734649658203,5089400
2000-08-14,147.78125,149.5625,147.0625,149.28125,99.9021224975586,2966700
2000-08-15,149.34375,149.8125,148.5625,149.15625,99.8184585571289,5564600
2000-08-16,149.3125,149.9375,147.84375,148.625,99.46292877197266,5191600
2000-08-17,148.6875,150.4375,148.34375,150.1875,100.50858306884766,5652200
2000-08-18,150.375,150.375,149.21875,149.6875,100.17404174804688,4626400
2000-08-21,150.03125,150.71875,149.40625,150.5,100.71771240234375,2380600
2000-08-22,150.5625,151.3125,150.09375,150.25,100.5504379272461,3075300
2000-08-23,149.8125,151.28125,149.28125,150.84375,100.94782257080078,5483200
2000-08-24,151.15625,151.5,150.5,151.3125,101.26148223876953,4529000
2000-08-25,151.15625,151.625,150.9375,151.25,101.21965789794922,2822200
2000-08-28,151.25,152.90625,151.25,151.765625,101.56475067138672,5518700
2000-08-29,151.4375,151.875,150.90625,151.796875,101.58560180664062,3561900
2000-08-30,151.3125,151.5,150.34375,150.34375,100.61319732666016,3964800
2000-08-31,151.0625,153.09375,150.90625,152.34375,101.95159912109375,4863100
2000-09-01,153.25,153.59375,152.0,152.5,102.05613708496094,3191200
2000-09-05,151.875,152.203125,150.8125,151.28125,101.24057006835938,3470800
2000-09-06,151.1875,151.953125,149.53125,149.5625,100.09034729003906,4322200
2000-09-07,150.25,151.078125,149.828125,150.84375,100.94782257080078,4265500
2000-09-08,150.28125,150.5,149.328125,149.8125,100.2577133178711,3518200
2000-09-11,149.75,151.1875,148.6875,149.59375,100.11128997802734,3937500
2000-09-12,149.75,150.25,148.4375,148.5,99.37928771972656,4769100
2000-09-13,148.0,149.34375,147.65625,148.890625,99.64073181152344,7691600
2000-09-14,149.875,149.9375,148.15625,149.640625,100.14263153076172,3397100
2000-09-15,148.1875,148.25,146.0,146.0,97.95173645019531,4085700
2000-09-18,146.375,146.96875,144.203125,144.65625,97.0501937866211,5109300
2000-09-19,145.125,146.3125,144.703125,145.96875,97.93075561523438,6588200
2000-09-20,145.6875,146.03125,143.15625,144.890625,97.20744323730469,6508100
2000-09-21,144.46875,145.5625,142.625,142.6875,95.7293701171875,5972300
2000-09-22,142.625,145.3125,142.421875,145.28125,97.46949768066406,7791300
2000-09-25,145.9375,146.0625,143.71875,144.25,96.77764129638672,9726300
2000-09-26,144.375,145.0,142.40625,142.40625,95.54065704345703,5302400
2000-09-27,143.5625,143.96875,142.125,143.15625,96.04383087158203,7186200
2000-09-28,143.1875,146.328125,142.890625,145.0,97.28080749511719,7036400
2000-09-29,145.46875,145.96875,143.625,143.625,96.35833740234375,9333600
2000-10-02,144.28125,144.90625,143.140625,143.84375,96.50511169433594,5517800
2000-10-03,144.53125,145.75,142.28125,142.5,95.60358428955078,9347200
2000-10-04,142.875,144.25,141.75,143.6875,96.40025329589844,6148900
2000-10-05,143.40625,144.84375,143.3125,144.1875,96.73571014404297,4566900
2000-10-06,143.875,144.640625,139.75,141.0625,94.63909912109375,10014900
2000-10-09,141.3125,141.3125,139.375,140.0,93.92631530761719,4508000
2000-10-10,140.09375,141.25,137.6875,137.6875,92.3748550415039,6104700
2000-10-11,137.625,138.625,135.125,136.53125,91.59915161132812,10346000
2000-10-12,137.28125,137.59375,132.78125,133.125,89.3138427734375,12336900
2000-10-13,132.9375,137.65625,132.875,137.5625,92.29097747802734,11778800
2000-10-16,137.40625,138.234375,136.6875,138.1875,92.71028137207031,5659000
2000-10-17,138.4375,138.5625,134.40625,134.75,90.404052734375,7831700
2000-10-18,132.625,136.125,130.15625,134.25,90.06861877441406,10897300
2000-10-19,136.84375,139.453125,136.4375,139.3125,93.465087890625,8767300
2000-10-20,138.375,141.1875,138.375,139.90625,93.8634262084961,7373500
2000-10-23,139.9375,141.03125,138.9375,140.53125,94.28275299072266,5290000
2000-10-24,140.96875,141.9375,139.0,139.59375,93.65376281738281,5750700
2000-10-25,138.75,139.5625,136.125,136.3125,91.45240020751953,9137600
2000-10-26,137.125,137.65625,134.03125,136.6875,91.70393371582031,9345800
2000-10-27,137.875,139.28125,136.625,139.28125,93.44410705566406,9762900
2000-10-30,138.4375,141.09375,138.15625,140.53125,94.28275299072266,10154100
2000-10-31,141.015625,143.6875,140.0625,142.953125,95.90756225585938,7752400
2000-11-01,142.25,143.25,141.21875,142.46875,95.58258056640625,6753600
2000-11-02,143.15625,143.90625,142.515625,142.703125,95.73983001708984,11395100
2000-11-03,143.46875,143.75,142.375,142.78125,95.7922592163086,5187100
2000-11-06,143.15625,144.296875,143.03125,143.78125,96.46314239501953,4042500
2000-11-07,143.140625,144.0,142.5625,143.75,96.44219970703125,5231300
2000-11-08,144.0625,144.0625,140.5625,140.5625,94.30369567871094,6123300
2000-11-09,140.0,141.21875,137.25,140.03125,93.9472427368164,10635300
2000-11-10,139.0,139.46875,136.53125,136.625,91.66204071044922,8569500
2000-11-13,135.625,136.984375,133.015625,135.5625,90.94917297363281,17285300
2000-11-14,137.46875,139.625,137.0,139.125,93.33926391601562,7668900
2000-11-15,139.0625,140.109375,137.75,139.5625,93.63279724121094,8837700
2000-11-16,138.578125,139.875,137.3125,137.375,92.16524505615234,6684100
2000-11-17,137.3125,139.0,135.75,136.640625,91.67247009277344,6551100
2000-11-20,135.75,136.375,134.3125,134.6875,90.36209106445312,5458500
2000-11-21,134.875,136.1875,133.515625,135.375,90.82340240478516,7684300
2000-11-22,134.34375,134.875,132.125,132.140625,88.65341186523438,5736900
2000-11-24,133.625,134.96875,133.625,134.84375,90.46698760986328,3411600
2000-11-27,136.46875,136.6875,135.3125,136.03125,91.26368713378906,5992000
2000-11-28,135.125,136.59375,133.640625,133.6875,89.69125366210938,5336100
2000-11-29,134.375,135.90625,133.265625,133.4375,89.52349090576172,6914100
2000-11-30,132.5,133.5,129.75,132.28125,88.747802734375,11201600
2000-12-01,133.1875,134.0625,131.0,132.21875,88.70584869384766,7587200
2000-12-04,131.875,133.875,131.5,133.34375,89.46060943603516,6996600
2000-12-05,134.875,138.25,134.40625,137.71875,92.39582061767578,8883400
2000-12-06,137.78125,138.34375,135.03125,135.515625,90.91773986816406,12888000
2000-12-07,134.875,135.875,133.65625,133.65625,89.67027282714844,6529100
2000-12-08,137.0625,139.46875,133.875,133.96875,89.87995147705078,10276300
2000-12-11,137.375,139.5625,136.71875,138.625,93.0038070678711,6405600
2000-12-12,138.1875,138.8125,137.375,138.03125,92.60546112060547,5022900
2000-12-13,139.25,139.40625,136.03125,136.140625,91.33704376220703,6070500
2000-12-14,135.875,136.5,134.03125,134.40625,90.17345428466797,7678400
2000-12-15,133.125,133.125,130.5625,130.96875,88.13671875,9065300
2000-12-18,132.0625,133.46875,131.765625,132.71875,89.31439971923828,7235400
2000-12-19,132.46875,134.96875,130.015625,130.015625,87.49530792236328,9616600
2000-12-20,128.625,128.9375,126.09375,126.25,84.9612045288086,9994300
2000-12-21,126.0,128.859375,125.53125,127.125,85.5500717163086,14331500
2000-12-22,129.0,131.109375,128.84375,130.9375,88.11569213867188,10182900
2000-12-26,130.84375,132.34375,130.28125,132.34375,89.0620346069336,4665300
2000-12-27,131.75,133.734375,131.25,133.3125,89.71398162841797,4854100
2000-12-28,132.8125,133.875,132.59375,133.71875,89.98736572265625,8358700
2000-12-29,134.0625,134.28125,131.1875,131.1875,88.28392791748047,8774600
2001-01-02,132.0,132.15625,127.5625,128.8125,86.68566131591797,8737500
2001-01-03,128.3125,136.0,127.65625,135.0,90.84960174560547,19431600
2001-01-04,134.9375,135.46875,133.0,133.546875,89.87171173095703,9219000
2001-01-05,133.46875,133.625,129.1875,129.1875,86.93802642822266,12911400
2001-01-08,129.875,130.1875,127.6875,130.1875,87.61101531982422,6625300
2001-01-09,131.046875,131.5,129.421875,129.84375,87.37964630126953,5702400
2001-01-10,129.0,132.125,128.8125,132.125,88.91487121582031,8746100
2001-01-11,131.09375,133.484375,131.09375,132.25,88.99899291992188,7245100
2001-01-12,132.6875,133.71875,131.28125,132.0,88.8307113647461,7244000
2001-01-16,132.0,133.1875,131.515625,132.84375,89.3985595703125,8542200
